OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	X	Y	Z	sX	sY	sZ	RMS	Range	Direction	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
20220519-1-NAKED	15	20220519_BOTTOM_1_0006_0001.mp4	18901	20220519_TOP_1_0006_0001.mp4	16364	105.25543	232	1.99978	-558.30543	-483.89868	-4557.47192	5.50551	4.85940	41.63916	3.63581	4616.97013	9.13325	Sponges > Unknown			10000000	1				20-40	
20220519-1-NAKED	16	20220519_BOTTOM_1_0006_0001.mp4	18901	20220519_TOP_1_0006_0001.mp4	16364	105.25543	232	1.99978	-550.19112	1024.10368	-1805.99011	2.10803	3.73539	6.55552	2.34520	2147.81258	32.43373	Unscorable			00000001	1				Unknown	
20220519-1-NAKED	19	20220519_BOTTOM_1_0006_0001.mp4	62351	20220519_TOP_1_0006_0001.mp4	59814	117.33694	211	0.00000	-344.41842	2045.90889	-4226.04973	3.46847	17.51926	35.12527	1.80306	4707.85127	26.75379	Sponges > Massive Forms	Simple		10000904	1				40-60	
20220519-1-NAKED	20	20220519_BOTTOM_1_0006_0001.mp4	62351	20220519_TOP_1_0006_0001.mp4	59814	117.33694	211	0.00000	-524.10543	1907.54162	-4225.94977	4.77824	16.48071	35.36022	16.49691	4666.05326	25.67785	Unscorable			00000001	1				20-40	
20220519-1-NAKED	21	20220519_BOTTOM_1_0006_0001.mp4	62351	20220519_TOP_1_0006_0001.mp4	59814	117.33694	211	0.00000	-697.65924	890.90329	-2633.42690	3.85372	5.05458	14.04251	5.24875	2866.24743	23.73934	Cnidaria > Hydroids	Bryozoa / Cnidaria Matrix		11001000	1				20-40	
20220519-1-NAKED	22	20220519_BOTTOM_1_0006_0001.mp4	62351	20220519_TOP_1_0006_0001.mp4	59814	117.33694	211	0.00000	-600.98092	823.10996	-5438.64980	6.95983	9.40932	59.05922	2.29814	5533.31724	10.70693	Unscorable			00000001	1				10-20	
20220519-1-NAKED	23	20220519_BOTTOM_1_0006_0001.mp4	62351	20220519_TOP_1_0006_0001.mp4	59814	117.33694	211	0.00000	-531.08918	1003.95910	-5628.83758	6.47798	11.68148	63.13005	0.30501	5742.28196	11.50981	Unscorable			00000001	1				10-20	
20220519-1-NAKED	25	20220519_BOTTOM_1_0007_0001.mp4	59673	20220519_TOP_1_0007_0001.mp4	57136	136.59229	226	1.99978	-359.84926	1190.92677	-3538.81065	3.00571	8.60031	24.99820	0.75705	3751.13034	19.47994	Sponges > Erect Forms	Simple		10000916	1				20-40	
20220519-1-NAKED	27	20220519_BOTTOM_1_0009_0001.mp4	23975	20220519_TOP_1_0009_0001.mp4	21438	166.66650	207	2.15215	-614.64201	-1139.20476	-5058.19574	6.61339	11.60617	51.13083	7.88542	5221.19876	14.22951	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				20-40	
20220519-1-NAKED	28	20220519_BOTTOM_1_0009_0001.mp4	23975	20220519_TOP_1_0009_0001.mp4	21438	166.66650	207	2.15215	-170.97918	-3377.48359	-6419.35912	3.78545	42.47956	81.15202	0.56590	7255.67370	27.66586	Unscorable			00000001	1				>100	
20220519-1-NAKED	29	20220519_BOTTOM_1_0009_0001.mp4	64280	20220519_TOP_1_0009_0001.mp4	61743	177.87353	221	0.00000	-458.04629	-2809.69607	-5418.96507	5.56285	30.05902	58.23292	1.52566	6121.22380	27.60097	Sponges > Cup-Likes	Barrels		10000907	1				10-20	
20220519-1-NAKED	36	20220519_BOTTOM_1_0011_0001.mp4	1403	20220519_TOP_1_0010_0001.mp4	70794	200.39019	264	0.99989	-654.22426	209.49546	-1788.89093	2.49503	1.21609	6.61227	2.02951	1916.25376	21.20223	Sponges > Cup-Likes	Barrels		10000907	1				10-20	
20220519-1-NAKED	37	20220519_BOTTOM_1_0011_0001.mp4	1403	20220519_TOP_1_0010_0001.mp4	70794	200.39019	264	0.99989	-862.39877	348.29915	-3804.21556	6.80916	3.53069	29.36132	0.05771	3916.26096	13.97995	Sponges > Cup-Likes	Barrels		10000907	1				20-40	
20220519-1-NAKED	38	20220519_BOTTOM_1_0011_0001.mp4	1403	20220519_TOP_1_0010_0001.mp4	70794	200.39019	264	0.99989	-650.34691	391.08990	-3282.56781	4.53059	3.24843	21.80867	0.40368	3369.14735	13.34405	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				20-40	
20220519-1-NAKED	39	20220519_BOTTOM_1_0011_0001.mp4	1403	20220519_TOP_1_0010_0001.mp4	70794	200.39019	264	0.99989	-726.46502	787.43497	-3342.21729	5.08842	5.78669	22.58657	24.70831	3509.73243	18.22950	Sponges > Massive Forms	Simple		10000904	1				20-40	
20220519-1-NAKED	40	20220519_BOTTOM_1_0011_0001.mp4	1403	20220519_TOP_1_0010_0001.mp4	70794	200.39019	264	0.99989	-785.36337	1072.19038	-3426.66914	5.59071	7.83537	23.68871	3.20943	3675.38423	21.69757	Sponges > Cup-Likes	Cups		10000910	1				20-40	
20220519-1-NAKED	41	20220519_BOTTOM_1_0011_0001.mp4	1403	20220519_TOP_1_0010_0001.mp4	70794	200.39019	264	0.99989	-704.24156	1833.55047	-3304.88687	4.78129	12.29780	21.55319	4.86869	3844.49486	31.29781	Sponges > Cup-Likes	Barrels		10000907	1				20-40	
20220519-1-NAKED	42	20220519_BOTTOM_1_0011_0001.mp4	1403	20220519_TOP_1_0010_0001.mp4	70794	200.39019	264	0.99989	-660.80649	1089.04725	-2637.82768	3.65783	6.05675	14.00077	0.21868	2929.30436	26.30360	Sponges > Cup-Likes	Cups		10000910	1				20-40	
20220519-1-NAKED	43	20220519_BOTTOM_1_0011_0001.mp4	1403	20220519_TOP_1_0010_0001.mp4	70794	200.39019	264	0.99989	-627.90877	1478.04250	-2566.87522	3.33836	7.71605	12.99293	3.59723	3027.82553	32.59711	Cnidaria > Corals	Black & Octocorals	Branching (3D)	11168902	1				40-60	
20220519-1-NAKED	44	20220519_BOTTOM_1_0011_0001.mp4	1403	20220519_TOP_1_0010_0001.mp4	70794	200.39019	264	0.99989	-734.75177	-170.34326	-2359.13350	3.66334	1.35611	11.47531	1.56593	2476.76964	17.60073	Sponges > Erect Forms	Branching		10000915	1				20-40	
20220519-1-NAKED	45	20220519_BOTTOM_1_0011_0001.mp4	1403	20220519_TOP_1_0010_0001.mp4	70794	200.39019	264	0.99989	-736.15490	-325.24669	-2795.67134	4.34097	2.17141	16.01946	1.25778	2909.20740	15.82125	Cnidaria > Corals	Black & Octocorals	Branching (3D)	11168902	1				20-40	
20220519-1-NAKED	46	20220519_BOTTOM_1_0011_0001.mp4	1403	20220519_TOP_1_0010_0001.mp4	70794	200.39019	264	0.99989	-638.09328	424.43885	-2531.03470	3.44004	2.63055	13.06404	0.59814	2644.51281	17.19320	Sponges > Erect Forms	Laminar		10000913	1				10-20	
20220519-1-NAKED	47	20220519_BOTTOM_1_0011_0001.mp4	1403	20220519_TOP_1_0010_0001.mp4	70794	200.39019	264	0.99989	-812.60344	-1134.46211	-2970.16621	5.03549	6.79132	18.02623	1.39106	3281.64835	24.66847	Sponges > Massive Forms	Simple		10000904	1				10-20	
20220519-1-NAKED	48	20220519_BOTTOM_1_0011_0001.mp4	1403	20220519_TOP_1_0010_0001.mp4	70794	200.39019	264	0.99989	-673.53221	-310.86960	-2181.64487	3.13065	1.67417	9.82275	0.13280	2304.31332	18.52994	Sponges > Erect Forms	Branching		10000915	1				10-20	
20220519-1-NAKED	49	20220519_BOTTOM_1_0011_0001.mp4	1403	20220519_TOP_1_0010_0001.mp4	70794	200.39019	264	0.99989	-649.46967	263.23034	-1869.83865	2.58916	1.42211	7.21053	2.71030	1996.84693	20.78341	Sponges > Erect Forms	Laminar		10000913	1				10-20	
20220519-1-NAKED	50	20220519_BOTTOM_1_0011_0001.mp4	1403	20220519_TOP_1_0010_0001.mp4	70794	200.39019	264	0.99989	-889.30512	175.32667	-4126.59936	7.60114	2.73738	34.51142	10.52629	4224.97637	12.52161	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				20-40	
20220519-1-NAKED	51	20220519_BOTTOM_1_0011_0001.mp4	1403	20220519_TOP_1_0010_0001.mp4	70794	200.39019	264	0.99989	-836.66108	-823.82835	-2378.23896	4.14592	4.03975	11.61824	2.40168	2652.30380	25.84880	Cnidaria > Corals	Black & Octocorals	Fan (2D)	11168912	1				10-20	
20220519-1-NAKED	52	20220519_BOTTOM_1_0011_0001.mp4	1403	20220519_TOP_1_0010_0001.mp4	70794	200.39019	264	0.99989	-371.46335	1715.61362	-3359.63342	2.91562	11.52189	22.32862	10.93304	3790.57408	27.72547	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				60-100	
20220519-1-NAKED	53	20220519_BOTTOM_1_0011_0001.mp4	1403	20220519_TOP_1_0010_0001.mp4	70794	200.39019	264	0.99989	-689.91320	2132.95641	-3784.03990	5.41117	16.11337	28.38931	2.64341	4398.23160	30.77883	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				40-60	
20220519-1-NAKED	54	20220519_BOTTOM_1_0011_0001.mp4	1403	20220519_TOP_1_0010_0001.mp4	70794	200.39019	264	0.99989	-1113.39113	2820.98856	-5236.26399	11.73416	29.51188	54.47188	2.25260	6051.12195	30.21098	Sponges > Cup-Likes	Barrels		10000907	1				20-40	
20220519-1-NAKED	55	20220519_BOTTOM_1_0011_0001.mp4	1403	20220519_TOP_1_0010_0001.mp4	70794	200.39019	264	0.99989	-1116.06016	2554.86713	-5571.71030	12.58146	28.61338	61.93962	3.98402	6230.32038	26.71301	Cnidaria > Corals	Black & Octocorals	Branching (3D)	11168902	1				20-40	
20220519-1-NAKED	56	20220519_BOTTOM_1_0011_0001.mp4	1403	20220519_TOP_1_0010_0001.mp4	70794	200.39019	264	0.99989	106.75160	1334.36746	-4350.54461	2.28776	11.66219	37.25402	11.43739	4551.83160	17.21757	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				20-40	
20220519-1-NAKED	57	20220519_BOTTOM_1_0011_0001.mp4	1403	20220519_TOP_1_0010_0001.mp4	70794	200.39019	264	0.99989	-77.63959	1887.33717	-3669.05128	1.82069	13.69948	26.39935	0.63564	4126.74288	27.35580	Sponges > Cup-Likes	Barrels		10000907	1				10-20	
20220519-1-NAKED	58	20220519_BOTTOM_1_0011_0001.mp4	1403	20220519_TOP_1_0010_0001.mp4	70794	200.39019	264	0.99989	-73.89669	2459.37991	-4132.11353	2.01667	19.82519	33.13162	14.93223	4809.19665	30.88705	Sponges > Cup-Likes	Barrels		10000907	1				10-20	
20220519-1-NAKED	59	20220519_BOTTOM_1_0011_0001.mp4	1403	20220519_TOP_1_0010_0001.mp4	70794	200.39019	264	0.99989	-150.15895	2230.08614	-3876.80128	2.11729	16.97149	29.32640	5.68297	4474.97710	30.08015	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				20-40	
20220519-1-NAKED	60	20220519_BOTTOM_1_0011_0001.mp4	1403	20220519_TOP_1_0010_0001.mp4	70794	200.39019	264	0.99989	-82.96374	308.14658	-3744.11639	1.90361	2.95503	27.80799	4.48727	3757.69143	4.98299	Sponges > Erect Forms	Laminar		10000913	1				10-20	
20220519-1-NAKED	61	20220519_BOTTOM_1_0011_0001.mp4	1403	20220519_TOP_1_0010_0001.mp4	70794	200.39019	264	0.99989	-503.73720	540.79640	-1964.37906	2.16425	2.36643	7.87457	0.90175	2098.80848	20.70231	Cnidaria > Corals	Black & Octocorals	Branching (3D)	11168902	1				20-40	
20220519-1-NAKED	62	20220519_BOTTOM_1_0011_0001.mp4	1403	20220519_TOP_1_0010_0001.mp4	70794	200.39019	264	0.99989	-355.80930	457.81839	-2014.77256	1.70619	2.11427	8.23477	4.53081	2096.54630	16.14624	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				10-20	
20220519-1-NAKED	63	20220519_BOTTOM_1_0011_0001.mp4	1403	20220519_TOP_1_0010_0001.mp4	70794	200.39019	264	0.99989	-413.66723	172.28515	-2733.06763	2.58971	1.64774	15.07377	2.35695	2769.55979	9.35618	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				10-20	
20220519-1-NAKED	64	20220519_BOTTOM_1_0011_0001.mp4	1403	20220519_TOP_1_0010_0001.mp4	70794	200.39019	264	0.99989	-461.13180	443.43933	-2493.81907	2.56488	2.55693	12.59832	2.00833	2574.57074	14.46815	Cnidaria > Corals	Black & Octocorals	Branching (3D)	11168902	1				10-20	
20220519-1-NAKED	65	20220519_BOTTOM_1_0011_0001.mp4	1403	20220519_TOP_1_0010_0001.mp4	70794	200.39019	264	0.99989	-377.74089	1217.45395	-2292.67835	1.97417	5.64489	10.47190	3.28027	2623.21488	29.18370	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				10-20	
20220519-1-NAKED	66	20220519_BOTTOM_1_0011_0001.mp4	1403	20220519_TOP_1_0010_0001.mp4	70794	200.39019	264	0.99989	-597.09294	-585.10164	-2123.41984	2.73377	2.71938	9.23262	4.79506	2282.05516	21.40887	Sponges > Massive Forms	Simple		10000904	1				10-20	
20220519-1-NAKED	67	20220519_BOTTOM_1_0011_0001.mp4	1403	20220519_TOP_1_0010_0001.mp4	70794	200.39019	264	0.99989	-521.11282	-714.78848	-2360.88028	2.70618	3.58412	11.34615	0.24360	2521.15784	20.44711	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				20-40	
20220519-1-NAKED	68	20220519_BOTTOM_1_0011_0001.mp4	1403	20220519_TOP_1_0010_0001.mp4	70794	200.39019	264	0.99989	-520.12405	-579.38175	-2149.61608	2.46103	2.72289	9.43845	0.30177	2286.27678	19.82494	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				10-20	
20220519-1-NAKED	69	20220519_BOTTOM_1_0011_0001.mp4	1403	20220519_TOP_1_0010_0001.mp4	70794	200.39019	264	0.99989	-538.45599	-363.26516	-2261.19796	2.66268	1.98749	10.44606	3.34157	2352.63951	15.96272	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				10-20	
20220519-1-NAKED	70	20220519_BOTTOM_1_0011_0001.mp4	1403	20220519_TOP_1_0010_0001.mp4	70794	200.39019	264	0.99989	-341.79555	-30.68924	-2676.06860	2.21388	1.32852	14.39927	4.12698	2697.98243	7.35153	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				20-40	
20220519-1-NAKED	71	20220519_BOTTOM_1_0011_0001.mp4	1403	20220519_TOP_1_0010_0001.mp4	70794	200.39019	264	0.99989	-159.80261	328.57879	-4411.89764	2.52995	3.37083	38.54963	11.91052	4427.00143	4.39375	Sponges > Massive Forms	Simple		10000904	1				20-40	
20220519-1-NAKED	72	20220519_BOTTOM_1_0011_0001.mp4	1403	20220519_TOP_1_0010_0001.mp4	70794	200.39019	264	0.99989	-216.80675	936.29533	-5748.19972	3.68601	10.55924	65.39878	16.58851	5827.98886	9.11988	Sponges > Massive Forms	Simple		10000904	1				10-20	
20220519-1-NAKED	73	20220519_BOTTOM_1_0011_0001.mp4	1403	20220519_TOP_1_0010_0001.mp4	70794	200.39019	264	0.99989	-574.97683	510.49694	-2715.44653	3.36628	3.00926	14.99532	2.59337	2822.20752	15.55871	Sponges > Erect Forms	Simple		10000916	1				10-20	
20220519-1-NAKED	74	20220519_BOTTOM_1_0011_0001.mp4	1403	20220519_TOP_1_0010_0001.mp4	70794	200.39019	264	0.99989	-413.62936	-523.22045	-2493.37249	2.36897	2.97159	12.55846	0.39415	2581.03764	15.27740	Cnidaria > Corals	Black & Octocorals	Fan (2D)	11168912	1				20-40	
20220519-1-NAKED	75	20220519_BOTTOM_1_0011_0001.mp4	1403	20220519_TOP_1_0010_0001.mp4	70794	200.39019	264	0.99989	-340.20976	-1433.68893	-2756.58412	2.26484	8.04321	15.08238	3.31772	3125.69394	28.49818	Sponges > Massive Forms	Simple		10000904	1				10-20	
20220519-1-NAKED	76	20220519_BOTTOM_1_0011_0001.mp4	1403	20220519_TOP_1_0010_0001.mp4	70794	200.39019	264	0.99989	-363.36127	-1779.29227	-2830.55181	2.40555	10.04590	15.68827	0.36294	3363.02482	33.05777	Sponges > Unknown			10000000	1				10-20	
20220519-1-NAKED	77	20220519_BOTTOM_1_0011_0001.mp4	1403	20220519_TOP_1_0010_0001.mp4	70794	200.39019	264	0.99989	-342.33619	414.52874	-2903.13848	2.39936	2.81591	16.92655	1.91763	2952.49745	10.58045	Sponges > Erect Forms	Laminar		10000913	1				10-20	
20220519-1-NAKED	78	20220519_BOTTOM_1_0011_0001.mp4	1403	20220519_TOP_1_0010_0001.mp4	70794	200.39019	264	0.99989	-107.90578	193.10522	-4163.46052	2.19021	2.60694	34.37663	1.64213	4169.33290	3.14237	Sponges > Unknown			10000000	1				10-20	
20220519-1-NAKED	79	20220519_BOTTOM_1_0011_0001.mp4	1403	20220519_TOP_1_0010_0001.mp4	70794	200.39019	264	0.99989	-510.52450	276.58846	-2065.52219	2.31340	1.54883	8.72240	1.17042	2145.58112	15.75628	Cnidaria > Corals	Black & Octocorals	Branching (3D)	11168902	1				10-20	
20220519-1-NAKED	80	20220519_BOTTOM_1_0011_0001.mp4	1403	20220519_TOP_1_0010_0001.mp4	70794	200.39019	264	0.99989	-483.56519	335.56884	-2073.14922	2.21835	1.74802	8.77156	4.11588	2155.08455	15.91585	Sponges > Erect Forms	Simple		10000916	1				10-20	
20220519-1-NAKED	81	20220519_BOTTOM_1_0011_0001.mp4	1403	20220519_TOP_1_0010_0001.mp4	70794	200.39019	264	0.99989	-894.56652	904.43415	-3695.84234	6.83268	7.04627	27.67596	2.84887	3908.64440	19.09472	Unscorable			00000001	1				10-20	
20220519-1-NAKED	82	20220519_BOTTOM_1_0011_0001.mp4	1403	20220519_TOP_1_0010_0001.mp4	70794	200.39019	264	0.99989	-953.52657	1503.23753	-4138.13764	8.09310	12.73153	34.49924	4.71086	4504.78847	23.39664	Cnidaria > Corals	Black & Octocorals	Branching (3D)	11168902	1				10-20	
20220519-1-NAKED	83	20220519_BOTTOM_1_0011_0001.mp4	1403	20220519_TOP_1_0010_0001.mp4	70794	200.39019	264	0.99989	-908.46096	27.14186	-4269.38440	8.02497	2.20051	36.94139	4.40463	4365.05225	12.05149	Unscorable			00000001	1				20-40	
20220519-1-NAKED	84	20220519_BOTTOM_1_0011_0001.mp4	1403	20220519_TOP_1_0010_0001.mp4	70794	200.39019	264	0.99989	-977.35413	-707.51642	-4027.33259	8.13790	5.77807	33.07092	3.03045	4204.18938	16.32506	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				20-40	
20220519-1-NAKED	85	20220519_BOTTOM_1_0011_0001.mp4	1403	20220519_TOP_1_0010_0001.mp4	70794	200.39019	264	0.99989	-591.99546	-457.85637	-1822.55384	2.33005	1.97126	6.82435	6.37749	1970.22678	22.56015	Cnidaria > Corals	Black & Octocorals	Branching (3D)	11168902	1				10-20	
20220519-1-NAKED	86	20220519_BOTTOM_1_0011_0001.mp4	1403	20220519_TOP_1_0010_0001.mp4	70794	200.39019	264	0.99989	-870.92327	886.88034	-4151.54913	7.47150	7.75391	34.77262	2.73297	4333.63868	16.76982	Sponges > Erect Forms	Laminar		10000913	1				10-20	
20220519-1-NAKED	87	20220519_BOTTOM_1_0011_0001.mp4	1403	20220519_TOP_1_0010_0001.mp4	70794	200.39019	264	0.99989	-813.71630	314.86286	-4423.80263	7.46727	3.60229	39.39276	1.14729	4509.02457	11.20936	Cnidaria > Corals	Black & Octocorals	Branching (3D)	11168902	1				10-20	
20220519-1-NAKED	88	20220519_BOTTOM_1_0011_0001.mp4	1403	20220519_TOP_1_0010_0001.mp4	70794	200.39019	264	0.99989	-762.53562	1772.83920	-4006.37348	6.30686	14.63124	31.98373	3.59868	4446.95940	26.28554	Unscorable			00000001	1				20-40	
20220519-1-NAKED	89	20220519_BOTTOM_1_0011_0001.mp4	1403	20220519_TOP_1_0010_0001.mp4	70794	200.39019	264	0.99989	-1023.66932	1457.32573	-5519.12617	11.53915	16.46029	61.09460	3.80301	5799.34918	18.00049	Sponges > Erect Forms	Stalked		10000906	1				10-20	
20220519-1-NAKED	90	20220519_BOTTOM_1_0011_0001.mp4	1403	20220519_TOP_1_0010_0001.mp4	70794	200.39019	264	0.99989	-1032.04623	1599.99487	-6019.39962	12.66850	19.62568	72.50775	3.94222	6313.34102	17.67208	Unscorable			00000001	1				20-40	
20220519-1-NAKED	91	20220519_BOTTOM_1_0011_0001.mp4	1403	20220519_TOP_1_0010_0001.mp4	70794	200.39019	264	0.99989	514.13979	85.55033	-5149.03088	5.66367	2.53800	51.65051	2.75532	5175.34323	5.72970	Cnidaria > Corals	Black & Octocorals	Fan (2D)	11168912	1				>100	
20220519-1-NAKED	92	20220519_BOTTOM_1_0011_0001.mp4	1403	20220519_TOP_1_0010_0001.mp4	70794	200.39019	264	0.99989	-710.65789	159.69202	-2684.78849	4.03012	1.67209	14.74651	1.68030	2781.83850	15.32503	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				20-40	
20220519-1-NAKED	93	20220519_BOTTOM_1_0011_0001.mp4	1403	20220519_TOP_1_0010_0001.mp4	70794	200.39019	264	0.99989	-904.20597	171.01749	-7355.85868	13.63086	4.51092	107.74213	5.13726	7413.19717	7.15857	Sponges > Cup-Likes	Unknown		10000909	1				10-20	
20220519-1-NAKED	99	20220519_BOTTOM_1_0011_0001.mp4	39379	20220519_TOP_1_0011_0001.mp4	36842	210.94963	262	0.00000	-668.02967	-1630.76249	-3383.17385	4.77697	10.93478	23.15999	2.06384	3814.64484	26.94735	Sponges > Erect Forms	Simple		10000916	1				10-20	
20220519-1-NAKED	100	20220519_BOTTOM_1_0011_0001.mp4	39379	20220519_TOP_1_0011_0001.mp4	36842	210.94963	262	0.00000	-590.59482	1206.98355	-2259.56495	2.80131	5.62758	10.14702	2.37893	2628.92474	31.29217	Unscorable			00000001	1				10-20	
20220519-1-NAKED	101	20220519_BOTTOM_1_0011_0001.mp4	39379	20220519_TOP_1_0011_0001.mp4	36842	210.94963	262	0.00000	-629.56465	-1786.98563	-4985.75297	6.69136	17.44525	50.02675	5.36820	5333.61059	20.22894	Unscorable			00000001	1				10-20	
20220519-1-NAKED	102	20220519_BOTTOM_1_0011_0001.mp4	39379	20220519_TOP_1_0011_0001.mp4	36842	210.94963	262	0.00000	1.26108	5177.09079	-9029.01993	4.26219	89.34804	158.39189	19.66733	10407.95232	29.44711	Sponges > Massive Forms	Simple		10000904	1				20-40	
20220519-1-NAKED	103	20220519_BOTTOM_1_0011_0001.mp4	39379	20220519_TOP_1_0011_0001.mp4	36842	210.94963	262	0.00000	-243.47613	586.61031	-7191.82266	4.87744	10.09572	102.20271	5.83786	7219.81339	5.61917	Sponges > Erect Forms	Laminar		10000913	1				10-20	
20220519-1-NAKED	104	20220519_BOTTOM_1_0011_0001.mp4	39379	20220519_TOP_1_0011_0001.mp4	36842	210.94963	262	0.00000	-415.40892	1630.50469	-3815.16750	3.59314	12.77590	28.84975	6.73521	4169.72579	24.39448	Unscorable			00000001	1				10-20	
20220519-1-NAKED	105	20220519_BOTTOM_1_0011_0001.mp4	39379	20220519_TOP_1_0011_0001.mp4	36842	210.94963	262	0.00000	-555.72335	-1025.48678	-5236.21368	6.30386	10.45115	54.97072	0.29650	5364.54893	12.02121	Sponges > Erect Forms	Simple		10000916	1				10-20	
20220519-1-NAKED	106	20220519_BOTTOM_1_0011_0001.mp4	39379	20220519_TOP_1_0011_0001.mp4	36842	210.94963	262	0.00000	-698.32529	-1302.26354	-3438.10227	5.06686	9.10911	23.88448	2.03804	3742.20466	23.15640	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				10-20	
20220519-1-NAKED	107	20220519_BOTTOM_1_0011_0001.mp4	39379	20220519_TOP_1_0011_0001.mp4	36842	210.94963	262	0.00000	-769.87051	478.84800	-2640.78414	4.26282	2.91128	14.27908	4.76729	2792.08468	19.02394	Cnidaria > Corals	Black & Octocorals	Whip	11168917	1				20-40	
20220519-1-NAKED	108	20220519_BOTTOM_1_0011_0001.mp4	39379	20220519_TOP_1_0011_0001.mp4	36842	210.94963	262	0.00000	-853.90337	2368.88342	-4275.87920	7.44104	20.23418	36.29461	7.39235	4962.24774	30.62781	Unscorable			00000001	1				20-40	
20220519-1-NAKED	112	20220519_BOTTOM_1_0012_0001.mp4	25278	20220519_TOP_1_0012_0001.mp4	22741	227.02875	265	2.99966	-502.90538	409.23848	-1956.66220	2.16580	1.96092	7.82671	10.63833	2061.29011	18.72712	Sponges > Erect Forms	Simple		10000916	1				20-40	
20220519-1-NAKED	113	20220519_BOTTOM_1_0012_0001.mp4	25278	20220519_TOP_1_0012_0001.mp4	22741	227.02875	265	2.99966	274.16394	1624.07718	-3019.82194	2.16028	9.57355	17.58029	4.36164	3439.78445	28.72229	Cnidaria > Corals	Black & Octocorals	Branching (3D)	11168902	1				60-100	
20220519-1-NAKED	114	20220519_BOTTOM_1_0012_0001.mp4	25278	20220519_TOP_1_0012_0001.mp4	22741	227.02875	265	2.99966	256.37488	1233.58869	-3507.98884	2.43615	8.66273	24.09403	8.01439	3727.39250	19.86932	Cnidaria > Corals	Black & Octocorals	Branching (3D)	11168902	1				60-100	
20220519-1-NAKED	115	20220519_BOTTOM_1_0012_0001.mp4	25278	20220519_TOP_1_0012_0001.mp4	22741	227.02875	265	2.99966	-270.42891	382.95025	-5533.37516	3.96518	5.07746	60.75035	27.17619	5553.19938	4.93730	Sponges > Massive Forms	Simple		10000904	1				20-40	
20220519-1-NAKED	116	20220519_BOTTOM_1_0012_0001.mp4	25278	20220519_TOP_1_0012_0001.mp4	22741	227.02875	265	2.99966	-372.89853	487.56479	-5242.91740	4.59807	5.76851	54.68010	2.42960	5278.72670	6.76940	Sponges > Cup-Likes	Barrels		10000907	1				10-20	
20220519-1-NAKED	117	20220519_BOTTOM_1_0012_0001.mp4	25278	20220519_TOP_1_0012_0001.mp4	22741	227.02875	265	2.99966	-189.32285	187.37924	-5643.54174	3.43213	3.51361	63.09664	10.11494	5649.82455	2.78455	Sponges > Cup-Likes	Barrels		10000907	1				20-40	
