campaignid,sample,family,genus,species,caab,count
2020-10_south-west_stereo-BRUVs,FH28,Platycephalidae,Platycephalus,spp,,4
2020-10_south-west_stereo-BRUVs,FH28,Rhinobatidae,Trygonorrhi,dumerilii,,1
2020-10_south-west_stereo-BRUVs,FH30,Carangidae,Pseudocaranx,spp,,1
2020-10_south-west_stereo-BRUVs,FH30,Carangidae,Seriola,hippos,37337007,1
2020-10_south-west_stereo-BRUVs,FH30,Dasyatidae,Bathytoshia,brevicaudata,37035001,1
2020-10_south-west_stereo-BRUVs,FH30,Labridae,Coris,auricularis,37384088,50
2020-10_south-west_stereo-BRUVs,FH30,Labridae,Ophthalmolepis,lineolatus,37384040,10
2020-10_south-west_stereo-BRUVs,FH30,Mullidae,Upeneichthys,vlamingii,37355029,1
2020-10_south-west_stereo-BRUVs,FH30,Scorpididae,Tilodon,sexfasciatus,37361003,1
2020-10_south-west_stereo-BRUVs,FH30,Sparidae,Chrysophrys,auratus,37353001,1
2020-10_south-west_stereo-BRUVs,FH31,Chaetodontidae,Chelmonops,curiosus,37365066,2
2020-10_south-west_stereo-BRUVs,FH31,Heterodontidae,Heterodontus,portusjacksoni,37007001,1
2020-10_south-west_stereo-BRUVs,FH31,Labridae,Bodianus,frenchii,37384057,1
2020-10_south-west_stereo-BRUVs,FH31,Labridae,Coris,auricularis,37384088,11
2020-10_south-west_stereo-BRUVs,FH31,Labridae,Notolabrus,parilus,37384022,1
2020-10_south-west_stereo-BRUVs,FH31,Labridae,Ophthalmolepis,lineolatus,37384040,13
2020-10_south-west_stereo-BRUVs,FH31,Labridae,Pseudolabrus,biserialis,37384149,8
2020-10_south-west_stereo-BRUVs,FH31,Mocanthidae,Meuschenia,galii,37465040,1
2020-10_south-west_stereo-BRUVs,FH31,Mocanthidae,Scobinichthys,granulatus,37465007,1
2020-10_south-west_stereo-BRUVs,FH31,Mullidae,Upeneichthys,vlamingii,37355029,1
2020-10_south-west_stereo-BRUVs,FH31,Pomacentridae,Chromis,klunzingeri,37372044,3
2020-10_south-west_stereo-BRUVs,FH31,Pomacentridae,Chromis,westaustralis,37372055,2
2020-10_south-west_stereo-BRUVs,FH31,Scorpididae,Neatypus,obliquus,37361002,13
2020-10_south-west_stereo-BRUVs,FH31,Urolophidae,Trygonoptera,ovalis,37038016,1
2020-10_south-west_stereo-BRUVs,FH32,Gerreidae,Parequula,melbournensis,37349001,1
2020-10_south-west_stereo-BRUVs,FH32,Labridae,Coris,auricularis,37384088,7
2020-10_south-west_stereo-BRUVs,FH32,Labridae,Ophthalmolepis,lineolatus,37384040,1
2020-10_south-west_stereo-BRUVs,FH32,Mocanthidae,Acanthaluteres,vittiger,37465002,2
2020-10_south-west_stereo-BRUVs,FH32,Oplegthidae,Oplegthus,woodwardi,37369002,2
2020-10_south-west_stereo-BRUVs,FH33,Dasyatidae,Bathytoshia,brevicaudata,37035001,1
2020-10_south-west_stereo-BRUVs,FH33,Labridae,Austrolabrus,maculatus,37384025,1
2020-10_south-west_stereo-BRUVs,FH33,Labridae,Coris,auricularis,37384088,88
2020-10_south-west_stereo-BRUVs,FH33,Labridae,Eupetrichthys,angustipes,37384105,1
2020-10_south-west_stereo-BRUVs,FH33,Labridae,Ophthalmolepis,lineolatus,37384040,6
2020-10_south-west_stereo-BRUVs,FH33,Labridae,Pseudolabrus,biserialis,37384149,4
2020-10_south-west_stereo-BRUVs,FH33,Mocanthidae,Meuschenia,freycineti,37465036,1
2020-10_south-west_stereo-BRUVs,FH33,Mocanthidae,Meuschenia,galii,37465040,1
2020-10_south-west_stereo-BRUVs,FH33,Mocanthidae,Meuschenia,venusta,37465060,1
2020-10_south-west_stereo-BRUVs,FH33,Mocanthidae,Scobinichthys,granulatus,37465007,1
2020-10_south-west_stereo-BRUVs,FH33,Mullidae,Upeneichthys,vlamingii,37355029,1
2020-10_south-west_stereo-BRUVs,FH33,Pomacentridae,Chromis,klunzingeri,37372044,9
2020-10_south-west_stereo-BRUVs,FH33,Scorpididae,Neatypus,obliquus,37361002,19
2020-10_south-west_stereo-BRUVs,FH33,Serranidae,Caesioperca,spp,,1
2020-10_south-west_stereo-BRUVs,FH34,Cheilodactylidae,Nemadactylus,valenciennesi,37377004,1
2020-10_south-west_stereo-BRUVs,FH34,Glaucosomatidae,Glaucosoma,hebraicum,37320004,1
2020-10_south-west_stereo-BRUVs,FH34,Labridae,Austrolabrus,maculatus,37384025,3
2020-10_south-west_stereo-BRUVs,FH34,Labridae,Choerodon,rubescens,37384039,1
2020-10_south-west_stereo-BRUVs,FH34,Labridae,Coris,auricularis,37384088,4
2020-10_south-west_stereo-BRUVs,FH34,Labridae,Eupetrichthys,angustipes,37384105,1
2020-10_south-west_stereo-BRUVs,FH34,Labridae,Ophthalmolepis,lineolatus,37384040,5
2020-10_south-west_stereo-BRUVs,FH34,Mocanthidae,Acanthaluteres,vittiger,37465002,1
2020-10_south-west_stereo-BRUVs,FH34,Mocanthidae,Scobinichthys,granulatus,37465007,1
2020-10_south-west_stereo-BRUVs,FH34,Mullidae,Upeneichthys,vlamingii,37355029,1
2020-10_south-west_stereo-BRUVs,FH34,Myliobatidae,Myliobatis,tenuicaudatus,37039001,1
2020-10_south-west_stereo-BRUVs,FH34,Pomacentridae,Chromis,klunzingeri,37372044,3
2020-10_south-west_stereo-BRUVs,FH34,Rhinobatidae,Trygonorrhi,dumerilii,,1
2020-10_south-west_stereo-BRUVs,FH34,Scombridae,Unknown,spp,,1
2020-10_south-west_stereo-BRUVs,FH34,Scorpididae,Neatypus,obliquus,37361002,8
2020-10_south-west_stereo-BRUVs,FH34,Serranidae,Caesioperca,sp1,,1
2020-10_south-west_stereo-BRUVs,FH34,Sparidae,Chrysophrys,auratus,37353001,1
2020-10_south-west_stereo-BRUVs,FH35,Carangidae,Pseudocaranx,spp,,6
2020-10_south-west_stereo-BRUVs,FH35,Gerreidae,Parequula,melbournensis,37349001,1
2020-10_south-west_stereo-BRUVs,FH35,Labridae,Coris,auricularis,37384088,2
2020-10_south-west_stereo-BRUVs,FH35,Labridae,Ophthalmolepis,lineolatus,37384040,2
2020-10_south-west_stereo-BRUVs,FH35,Platycephalidae,Platycephalus,spp,,1
2020-10_south-west_stereo-BRUVs,FH35,Urolophidae,Trygonoptera,ovalis,37038016,1
2020-10_south-west_stereo-BRUVs,FH37,Carangidae,Pseudocaranx,spp,,2
2020-10_south-west_stereo-BRUVs,FH37,Dasyatidae,Bathytoshia,brevicaudata,37035001,1
2020-10_south-west_stereo-BRUVs,FH37,Labridae,Austrolabrus,maculatus,37384025,2
2020-10_south-west_stereo-BRUVs,FH37,Labridae,Coris,auricularis,37384088,43
2020-10_south-west_stereo-BRUVs,FH37,Labridae,Ophthalmolepis,lineolatus,37384040,7
2020-10_south-west_stereo-BRUVs,FH37,Labridae,Pseudolabrus,biserialis,37384149,6
2020-10_south-west_stereo-BRUVs,FH37,Mocanthidae,Meuschenia,galii,37465040,1
2020-10_south-west_stereo-BRUVs,FH37,Mocanthidae,Scobinichthys,granulatus,37465007,1
2020-10_south-west_stereo-BRUVs,FH37,Mullidae,Upeneichthys,vlamingii,37355029,1
2020-10_south-west_stereo-BRUVs,FH37,Odacidae,Siphonogthus,caninis,37385011,1
2020-10_south-west_stereo-BRUVs,FH37,Scorpididae,Neatypus,obliquus,37361002,1
2020-10_south-west_stereo-BRUVs,FH37,Serranidae,Caesioperca,sp1,,1
2020-10_south-west_stereo-BRUVs,FH37,Urolophidae,Trygonoptera,ovalis,37038016,1
2020-10_south-west_stereo-BRUVs,FH39,Carangidae,Pseudocaranx,spp,,2
2020-10_south-west_stereo-BRUVs,FH39,Rhinobatidae,Trygonorrhi,dumerilii,,2
2020-10_south-west_stereo-BRUVs,FH39,Urolophidae,Urolophus,circularis,37038020,1
2020-10_south-west_stereo-BRUVs,FH40,Labridae,Austrolabrus,maculatus,37384025,2
2020-10_south-west_stereo-BRUVs,FH40,Labridae,Coris,auricularis,37384088,4
2020-10_south-west_stereo-BRUVs,FH40,Labridae,Eupetrichthys,angustipes,37384105,1
2020-10_south-west_stereo-BRUVs,FH40,Labridae,Ophthalmolepis,lineolatus,37384040,4
2020-10_south-west_stereo-BRUVs,FH40,Labridae,Pseudolabrus,biserialis,37384149,5
2020-10_south-west_stereo-BRUVs,FH40,Mocanthidae,Meuschenia,galii,37465040,1
2020-10_south-west_stereo-BRUVs,FH40,Mocanthidae,Scobinichthys,granulatus,37465007,1
2020-10_south-west_stereo-BRUVs,FH40,Mullidae,Upeneichthys,vlamingii,37355029,1
2020-10_south-west_stereo-BRUVs,FH40,Odacidae,Siphonogthus,spp,,1
2020-10_south-west_stereo-BRUVs,FH40,Oplegthidae,Oplegthus,woodwardi,37369002,2
2020-10_south-west_stereo-BRUVs,FH41,Carangidae,Pseudocaranx,spp,,1
2020-10_south-west_stereo-BRUVs,FH41,Labridae,Austrolabrus,maculatus,37384025,2
2020-10_south-west_stereo-BRUVs,FH41,Labridae,Coris,auricularis,37384088,1
2020-10_south-west_stereo-BRUVs,FH41,Labridae,Notolabrus,parilus,37384022,1
2020-10_south-west_stereo-BRUVs,FH41,Labridae,Ophthalmolepis,lineolatus,37384040,6
2020-10_south-west_stereo-BRUVs,FH41,Labridae,Pseudolabrus,biserialis,37384149,5
2020-10_south-west_stereo-BRUVs,FH41,Mocanthidae,Meuschenia,flavolineata,37465035,1
2020-10_south-west_stereo-BRUVs,FH41,Mocanthidae,Meuschenia,galii,37465040,1
2020-10_south-west_stereo-BRUVs,FH41,Mocanthidae,Scobinichthys,granulatus,37465007,2
2020-10_south-west_stereo-BRUVs,FH41,Mullidae,Upeneichthys,vlamingii,37355029,1
2020-10_south-west_stereo-BRUVs,FH41,Pomacentridae,Chromis,klunzingeri,37372044,7
2020-10_south-west_stereo-BRUVs,FH41,Scorpididae,Neatypus,obliquus,37361002,6
2020-10_south-west_stereo-BRUVs,FH41,Scorpididae,Tilodon,sexfasciatus,37361003,1
2020-10_south-west_stereo-BRUVs,FH41,Urolophidae,Trygonoptera,ovalis,37038016,2
2020-10_south-west_stereo-BRUVs,FH42,Cheilodactylidae,Nemadactylus,valenciennesi,37377004,1
2020-10_south-west_stereo-BRUVs,FH42,Gerreidae,Parequula,melbournensis,37349001,1
2020-10_south-west_stereo-BRUVs,FH42,Heterodontidae,Heterodontus,portusjacksoni,37007001,2
2020-10_south-west_stereo-BRUVs,FH42,Labridae,Coris,auricularis,37384088,15
2020-10_south-west_stereo-BRUVs,FH42,Labridae,Eupetrichthys,angustipes,37384105,1
2020-10_south-west_stereo-BRUVs,FH42,Labridae,Notolabrus,parilus,37384022,1
2020-10_south-west_stereo-BRUVs,FH42,Labridae,Ophthalmolepis,lineolatus,37384040,9
2020-10_south-west_stereo-BRUVs,FH42,Labridae,Pseudolabrus,biserialis,37384149,4
2020-10_south-west_stereo-BRUVs,FH42,Mocanthidae,Meuschenia,flavolineata,37465035,1
2020-10_south-west_stereo-BRUVs,FH42,Mocanthidae,Meuschenia,galii,37465040,2
2020-10_south-west_stereo-BRUVs,FH42,Mocanthidae,Scobinichthys,granulatus,37465007,1
2020-10_south-west_stereo-BRUVs,FH42,Mullidae,Upeneichthys,vlamingii,37355029,1
2020-10_south-west_stereo-BRUVs,FH42,Pomacentridae,Chromis,klunzingeri,37372044,4
2020-10_south-west_stereo-BRUVs,FH42,Scorpididae,Neatypus,obliquus,37361002,14
2020-10_south-west_stereo-BRUVs,FH42,Sphyraenidae,Sphyrae,novaehollandiae,37382002,2
2020-10_south-west_stereo-BRUVs,FH42,Urolophidae,Trygonoptera,ovalis,37038016,2
2020-10_south-west_stereo-BRUVs,FH44,Carangidae,Pseudocaranx,spp,,2
2020-10_south-west_stereo-BRUVs,FH44,Cheilodactylidae,Nemadactylus,valenciennesi,37377004,1
2020-10_south-west_stereo-BRUVs,FH44,Labridae,Austrolabrus,maculatus,37384025,3
2020-10_south-west_stereo-BRUVs,FH44,Labridae,Choerodon,rubescens,37384039,1
2020-10_south-west_stereo-BRUVs,FH44,Labridae,Coris,auricularis,37384088,3
2020-10_south-west_stereo-BRUVs,FH44,Labridae,Eupetrichthys,angustipes,37384105,1
2020-10_south-west_stereo-BRUVs,FH44,Labridae,Notolabrus,parilus,37384022,1
2020-10_south-west_stereo-BRUVs,FH44,Labridae,Ophthalmolepis,lineolatus,37384040,8
2020-10_south-west_stereo-BRUVs,FH44,Labridae,Pseudolabrus,biserialis,37384149,5
2020-10_south-west_stereo-BRUVs,FH44,Mocanthidae,Acanthaluteres,brownii,37465001,1
2020-10_south-west_stereo-BRUVs,FH44,Mocanthidae,Acanthaluteres,vittiger,37465002,5
2020-10_south-west_stereo-BRUVs,FH44,Mocanthidae,Meuschenia,freycineti,37465036,1
2020-10_south-west_stereo-BRUVs,FH44,Mocanthidae,Meuschenia,galii,37465040,1
2020-10_south-west_stereo-BRUVs,FH44,Mocanthidae,Scobinichthys,granulatus,37465007,1
2020-10_south-west_stereo-BRUVs,FH44,Mullidae,Upeneichthys,vlamingii,37355029,1
2020-10_south-west_stereo-BRUVs,FH44,Myliobatidae,Myliobatis,tenuicaudatus,37039001,1
2020-10_south-west_stereo-BRUVs,FH44,Pomacentridae,Chromis,klunzingeri,37372044,8
2020-10_south-west_stereo-BRUVs,FH44,Scorpididae,Neatypus,obliquus,37361002,21
2020-10_south-west_stereo-BRUVs,FH44,Serranidae,Caesioperca,sp1,,28
2020-10_south-west_stereo-BRUVs,FH44,Sparidae,Chrysophrys,auratus,37353001,1
2020-10_south-west_stereo-BRUVs,FH45,Carangidae,Pseudocaranx,spp,,18
2020-10_south-west_stereo-BRUVs,FH45,Gerreidae,Parequula,melbournensis,37349001,1
2020-10_south-west_stereo-BRUVs,FH45,Labridae,Coris,auricularis,37384088,9
2020-10_south-west_stereo-BRUVs,FH45,Labridae,Notolabrus,parilus,37384022,1
2020-10_south-west_stereo-BRUVs,FH45,Labridae,Ophthalmolepis,lineolatus,37384040,3
2020-10_south-west_stereo-BRUVs,FH45,Labridae,Pseudolabrus,biserialis,37384149,6
2020-10_south-west_stereo-BRUVs,FH45,Mocanthidae,Meuschenia,flavolineata,37465035,1
2020-10_south-west_stereo-BRUVs,FH45,Mocanthidae,Meuschenia,galii,37465040,1
2020-10_south-west_stereo-BRUVs,FH45,Mocanthidae,Scobinichthys,granulatus,37465007,2
2020-10_south-west_stereo-BRUVs,FH45,Mullidae,Upeneichthys,vlamingii,37355029,1
2020-10_south-west_stereo-BRUVs,FH45,Myliobatidae,Myliobatis,tenuicaudatus,37039001,1
2020-10_south-west_stereo-BRUVs,FH45,Odacidae,Siphonogthus,caninis,37385011,1
2020-10_south-west_stereo-BRUVs,FH45,Pomacentridae,Chromis,klunzingeri,37372044,10
2020-10_south-west_stereo-BRUVs,FH45,Rhinobatidae,Aptychotrema,vincentia,37027001,1
2020-10_south-west_stereo-BRUVs,FH45,Scorpididae,Neatypus,obliquus,37361002,5
2020-10_south-west_stereo-BRUVs,FH45,Serranidae,Caesioperca,rasor,37311003,1
2020-10_south-west_stereo-BRUVs,FH45,Serranidae,Caesioperca,sp1,,1
2020-10_south-west_stereo-BRUVs,FH45,Urolophidae,Trygonoptera,ovalis,37038016,1
2020-10_south-west_stereo-BRUVs,FH46,Gerreidae,Parequula,melbournensis,37349001,1
2020-10_south-west_stereo-BRUVs,FH46,Labridae,Coris,auricularis,37384088,4
2020-10_south-west_stereo-BRUVs,FH46,Labridae,Eupetrichthys,angustipes,37384105,1
2020-10_south-west_stereo-BRUVs,FH46,Labridae,Ophthalmolepis,lineolatus,37384040,5
2020-10_south-west_stereo-BRUVs,FH46,Mocanthidae,Meuschenia,freycineti,37465036,1
2020-10_south-west_stereo-BRUVs,FH46,Mullidae,Upeneichthys,vlamingii,37355029,1
2020-10_south-west_stereo-BRUVs,FH46,Scorpididae,Neatypus,obliquus,37361002,21
2020-10_south-west_stereo-BRUVs,FH46,Serranidae,Caesioperca,sp1,,20
2020-10_south-west_stereo-BRUVs,FH46,Sparidae,Chrysophrys,auratus,37353001,1
2020-10_south-west_stereo-BRUVs,FH47,Cheilodactylidae,Nemadactylus,valenciennesi,37377004,2
2020-10_south-west_stereo-BRUVs,FH47,Diodontidae,Diodon,nicthemerus,37469001,1
2020-10_south-west_stereo-BRUVs,FH47,Heterodontidae,Heterodontus,portusjacksoni,37007001,1
2020-10_south-west_stereo-BRUVs,FH47,Labridae,Bodianus,frenchii,37384057,1
2020-10_south-west_stereo-BRUVs,FH47,Labridae,Choerodon,rubescens,37384039,1
2020-10_south-west_stereo-BRUVs,FH47,Labridae,Coris,auricularis,37384088,2
2020-10_south-west_stereo-BRUVs,FH47,Labridae,Ophthalmolepis,lineolatus,37384040,7
2020-10_south-west_stereo-BRUVs,FH47,Labridae,Pseudolabrus,biserialis,37384149,4
2020-10_south-west_stereo-BRUVs,FH47,Mocanthidae,Acanthaluteres,vittiger,37465002,1
2020-10_south-west_stereo-BRUVs,FH47,Mocanthidae,Meuschenia,galii,37465040,1
2020-10_south-west_stereo-BRUVs,FH47,Mocanthidae,Scobinichthys,granulatus,37465007,1
2020-10_south-west_stereo-BRUVs,FH47,Mullidae,Upeneichthys,vlamingii,37355029,1
2020-10_south-west_stereo-BRUVs,FH47,Myliobatidae,Myliobatis,tenuicaudatus,37039001,1
2020-10_south-west_stereo-BRUVs,FH47,Neosebastidae,Neosebastes,pandus,37287003,1
2020-10_south-west_stereo-BRUVs,FH47,Pomacentridae,Chromis,klunzingeri,37372044,5
2020-10_south-west_stereo-BRUVs,FH47,Pomacentridae,Chromis,westaustralis,37372055,3
2020-10_south-west_stereo-BRUVs,FH47,Scorpididae,Neatypus,obliquus,37361002,25
2020-10_south-west_stereo-BRUVs,FH47,Scorpididae,Tilodon,sexfasciatus,37361003,1
2020-10_south-west_stereo-BRUVs,FH47,Serranidae,Caesioperca,sp1,,1
2020-10_south-west_stereo-BRUVs,FH47,Urolophidae,Trygonoptera,ovalis,37038016,1
2020-10_south-west_stereo-BRUVs,FH48,Callanthiidae,Callanthias,australis,37311055,1
2020-10_south-west_stereo-BRUVs,FH48,Dasyatidae,Bathytoshia,brevicaudata,37035001,1
2020-10_south-west_stereo-BRUVs,FH48,Enoplosidae,Enoplosus,armatus,37366001,2
2020-10_south-west_stereo-BRUVs,FH48,Labridae,Austrolabrus,maculatus,37384025,1
2020-10_south-west_stereo-BRUVs,FH48,Labridae,Coris,auricularis,37384088,21
2020-10_south-west_stereo-BRUVs,FH48,Labridae,Notolabrus,parilus,37384022,1
2020-10_south-west_stereo-BRUVs,FH48,Labridae,Ophthalmolepis,lineolatus,37384040,5
2020-10_south-west_stereo-BRUVs,FH48,Labridae,Pseudolabrus,biserialis,37384149,7
2020-10_south-west_stereo-BRUVs,FH48,Mocanthidae,Meuschenia,galii,37465040,3
2020-10_south-west_stereo-BRUVs,FH48,Mullidae,Upeneichthys,vlamingii,37355029,1
2020-10_south-west_stereo-BRUVs,FH48,Myliobatidae,Myliobatis,tenuicaudatus,37039001,1
2020-10_south-west_stereo-BRUVs,FH48,Neosebastidae,Neosebastes,bougainvillii,37287004,1
2020-10_south-west_stereo-BRUVs,FH48,Pomacentridae,Chromis,klunzingeri,37372044,3
2020-10_south-west_stereo-BRUVs,FH48,Scorpididae,Neatypus,obliquus,37361002,8
2020-10_south-west_stereo-BRUVs,FH48,Unknown,Unknown,spp,,1
2020-10_south-west_stereo-BRUVs,FH48,Urolophidae,Trygonoptera,ovalis,37038016,1
2020-10_south-west_stereo-BRUVs,FH48,Urolophidae,Urolophus,circularis,37038020,1
2020-10_south-west_stereo-BRUVs,FH49,Carangidae,Pseudocaranx,spp,,4
2020-10_south-west_stereo-BRUVs,FH49,Heterodontidae,Heterodontus,portusjacksoni,37007001,2
2020-10_south-west_stereo-BRUVs,FH49,Labridae,Austrolabrus,maculatus,37384025,2
2020-10_south-west_stereo-BRUVs,FH49,Labridae,Coris,auricularis,37384088,5
2020-10_south-west_stereo-BRUVs,FH49,Labridae,Ophthalmolepis,lineolatus,37384040,3
2020-10_south-west_stereo-BRUVs,FH49,Labridae,Pseudolabrus,biserialis,37384149,7
2020-10_south-west_stereo-BRUVs,FH49,Rhinobatidae,Trygonorrhi,dumerilii,,1
2020-10_south-west_stereo-BRUVs,FH49,Scorpaenidae,Scorpae,sumptuosa,37287072,1
2020-10_south-west_stereo-BRUVs,FH49,Scorpididae,Neatypus,obliquus,37361002,14
2020-10_south-west_stereo-BRUVs,FH49,Scorpididae,Scorpis,aequipinnis,37361004,1
2020-10_south-west_stereo-BRUVs,FH49,Serranidae,Epinephelides,armatus,37311100,1
2020-10_south-west_stereo-BRUVs,FH49,Sparidae,Chrysophrys,auratus,37353001,3
2020-10_south-west_stereo-BRUVs,FH5,Carangidae,Pseudocaranx,spp,,4
2020-10_south-west_stereo-BRUVs,FH5,Cheilodactylidae,Nemadactylus,valenciennesi,37377004,2
2020-10_south-west_stereo-BRUVs,FH5,Enoplosidae,Enoplosus,armatus,37366001,2
2020-10_south-west_stereo-BRUVs,FH5,Glaucosomatidae,Glaucosoma,hebraicum,37320004,7
2020-10_south-west_stereo-BRUVs,FH5,Labridae,Austrolabrus,maculatus,37384025,1
2020-10_south-west_stereo-BRUVs,FH5,Labridae,Bodianus,frenchii,37384057,2
2020-10_south-west_stereo-BRUVs,FH5,Labridae,Coris,auricularis,37384088,9
2020-10_south-west_stereo-BRUVs,FH5,Labridae,Eupetrichthys,angustipes,37384105,1
2020-10_south-west_stereo-BRUVs,FH5,Labridae,Ophthalmolepis,lineolatus,37384040,2
2020-10_south-west_stereo-BRUVs,FH5,Labridae,Pseudolabrus,biserialis,37384149,6
2020-10_south-west_stereo-BRUVs,FH5,Mocanthidae,Meuschenia,flavolineata,37465035,1
2020-10_south-west_stereo-BRUVs,FH5,Mocanthidae,Meuschenia,hippocrepis,37465004,1
2020-10_south-west_stereo-BRUVs,FH5,Mullidae,Upeneichthys,vlamingii,37355029,1
2020-10_south-west_stereo-BRUVs,FH5,Myliobatidae,Myliobatis,tenuicaudatus,37039001,1
2020-10_south-west_stereo-BRUVs,FH5,Pomacentridae,Parma,occidentalis,37372094,1
2020-10_south-west_stereo-BRUVs,FH5,Scorpididae,Neatypus,obliquus,37361002,31
2020-10_south-west_stereo-BRUVs,FH5,Serranidae,Caesioperca,rasor,37311003,2
2020-10_south-west_stereo-BRUVs,FH5,Serranidae,Epinephelides,armatus,37311100,1
2020-10_south-west_stereo-BRUVs,FH5,Sparidae,Chrysophrys,auratus,37353001,3
2020-10_south-west_stereo-BRUVs,FH50,Carangidae,Carangoides,sp10,,2
2020-10_south-west_stereo-BRUVs,FH50,Gerreidae,Parequula,melbournensis,37349001,4
2020-10_south-west_stereo-BRUVs,FH50,Labridae,Coris,auricularis,37384088,6
2020-10_south-west_stereo-BRUVs,FH50,Mocanthidae,Meuschenia,freycineti,37465036,1
2020-10_south-west_stereo-BRUVs,FH50,Myliobatidae,Myliobatis,tenuicaudatus,37039001,1
2020-10_south-west_stereo-BRUVs,FH50,Platycephalidae,Platycephalus,spp,,6
2020-10_south-west_stereo-BRUVs,FH50,Sillaginidae,Sillago,spp,,2
2020-10_south-west_stereo-BRUVs,FH50,Triglidae,Chelidonichthys,kumu,37288001,1
2020-10_south-west_stereo-BRUVs,FH50,Urolophidae,Trygonoptera,ovalis,37038016,1
2020-10_south-west_stereo-BRUVs,FH51,Glaucosomatidae,Glaucosoma,hebraicum,37320004,1
2020-10_south-west_stereo-BRUVs,FH51,Heterodontidae,Heterodontus,portusjacksoni,37007001,1
2020-10_south-west_stereo-BRUVs,FH51,Labridae,Austrolabrus,maculatus,37384025,1
2020-10_south-west_stereo-BRUVs,FH51,Labridae,Coris,auricularis,37384088,6
2020-10_south-west_stereo-BRUVs,FH51,Labridae,Ophthalmolepis,lineolatus,37384040,12
2020-10_south-west_stereo-BRUVs,FH51,Labridae,Pseudolabrus,biserialis,37384149,5
2020-10_south-west_stereo-BRUVs,FH51,Mocanthidae,Acanthaluteres,vittiger,37465002,1
2020-10_south-west_stereo-BRUVs,FH51,Mocanthidae,Meuschenia,galii,37465040,1
2020-10_south-west_stereo-BRUVs,FH51,Mocanthidae,Scobinichthys,granulatus,37465007,1
2020-10_south-west_stereo-BRUVs,FH51,Mullidae,Upeneichthys,vlamingii,37355029,1
2020-10_south-west_stereo-BRUVs,FH51,Scorpididae,Neatypus,obliquus,37361002,1
2020-10_south-west_stereo-BRUVs,FH51,Urolophidae,Trygonoptera,ovalis,37038016,1
2020-10_south-west_stereo-BRUVs,FH52,Cheilodactylidae,Nemadactylus,valenciennesi,37377004,1
2020-10_south-west_stereo-BRUVs,FH52,Labridae,Austrolabrus,maculatus,37384025,3
2020-10_south-west_stereo-BRUVs,FH52,Labridae,Choerodon,rubescens,37384039,1
2020-10_south-west_stereo-BRUVs,FH52,Labridae,Coris,auricularis,37384088,45
2020-10_south-west_stereo-BRUVs,FH52,Labridae,Eupetrichthys,angustipes,37384105,1
2020-10_south-west_stereo-BRUVs,FH52,Labridae,Ophthalmolepis,lineolatus,37384040,9
2020-10_south-west_stereo-BRUVs,FH52,Labridae,Pseudolabrus,biserialis,37384149,2
2020-10_south-west_stereo-BRUVs,FH52,Mocanthidae,Meuschenia,galii,37465040,1
2020-10_south-west_stereo-BRUVs,FH52,Mullidae,Upeneichthys,vlamingii,37355029,1
2020-10_south-west_stereo-BRUVs,FH52,Myliobatidae,Myliobatis,tenuicaudatus,37039001,2
2020-10_south-west_stereo-BRUVs,FH52,Pinguipedidae,Parapercis,haackei,37390004,2
2020-10_south-west_stereo-BRUVs,FH52,Scorpididae,Tilodon,sexfasciatus,37361003,1
2020-10_south-west_stereo-BRUVs,FH52,Sparidae,Chrysophrys,auratus,37353001,1
2020-10_south-west_stereo-BRUVs,FH54,Carangidae,Pseudocaranx,spp,,1
2020-10_south-west_stereo-BRUVs,FH54,Cheilodactylidae,Nemadactylus,valenciennesi,37377004,2
